ID,line,path,eva_nr,category,station,state,city,zip,long,lat,arrival_plan,departure_plan,arrival_change,departure_change,arrival_delay_m,departure_delay_m,info,arrival_delay_check,departure_delay_check
-3550640731679439284-2407072320-25,3,Bad Soden(Taunus)|Sulzbach(Taunus)Nord|Schwalbach(Taunus)Limes|Schwalbach(Taunus)Nord|Niederhöchstadt|Eschborn|Eschborn Süd|Frankfurt-Rödelheim|Frankfurt(Main)West|Frankfurt(Main)Messe|Frankfurt(M)Galluswarte|Frankfurt Hbf (tief)|Frankfurt(M)Taunusanlage|Frankfurt(M)Hauptwache|Frankfurt(M)Konstablerwache|Frankfurt(M)Ostendstraße|Frankfurt(M)Lokalbahnhof|Frankfurt(Main)Süd|Frankfurt(M)Stresemannallee|Frankfurt-Louisa|Neu-Isenburg|Dreieich-Buchschlag|Langen-Flugsicherung|Langen(Hess),8001672,5,Egelsbach,Hessen,Egelsbach,63329,8.6536324,49.9691127,2024-07-08 00:14:00,2024-07-08 00:15:00,2024-07-08 00:15:00,2024-07-08 00:16:00,1,1,,on_time,on_time
8045261376517871128-2407072333-10,1,Hannover Hbf|Hannover Bismarckstr.|Hannover-Linden/Fischerhof|Hannover-Bornum|Empelde|Ronnenberg|Weetzen|Lemmie|Wennigsen(Deister),8001675,5,Egestorf (Deister),Niedersachsen,Barsinghausen,30890,9.514485,52.278585,2024-07-08 00:01:00,2024-07-08 00:02:00,2024-07-08 00:01:00,2024-07-08 00:02:00,0,0,,on_time,on_time
6781755693519507800-2407072316-11,22,München Flughafen Terminal|Freising|Marzling|Langenbach(Oberbay)|Moosburg|Bruckberg|Gündlkofen|Landshut(Bay)Hbf|Ergoldsbach|Neufahrn(Niederbay),8001679,5,Eggmühl,Bayern,Schierling,84069,12.182192,48.836497,2024-07-08 00:19:00,2024-07-08 00:20:00,2024-07-08 00:21:00,2024-07-08 00:22:00,2,2,,on_time,on_time
5502922200206548315-2407072244-7,RE25,München Hbf|Freising|Moosburg|Landshut(Bay)Hbf|Ergoldsbach|Neufahrn(Niederbay),8001679,5,Eggmühl,Bayern,Schierling,84069,12.182192,48.836497,2024-07-08 00:00:00,2024-07-08 00:01:00,2024-07-08 00:01:00,2024-07-08 00:03:00,1,2,,on_time,on_time
3936382356375960016-2407072349-3,RE25,Regensburg Hbf|Obertraubling,8001679,5,Eggmühl,Bayern,Schierling,84069,12.182192,48.836497,2024-07-08 00:05:00,2024-07-08 00:06:00,2024-07-08 00:07:00,2024-07-08 00:08:00,2,2,,on_time,on_time
-5803476744876320087-2407072324-31,6,Tutzing|Feldafing|Possenhofen|Starnberg|Starnberg Nord|Gauting|Stockdorf|Planegg|Gräfelfing|Lochham|München-Westkreuz|München-Pasing|München-Laim|München Hirschgarten|München Donnersbergerbrücke|München Hackerbrücke|München Hbf (tief)|München Karlsplatz|München Marienplatz|München Isartor|München Rosenheimer Platz|München Ost|München Leuchtenbergring|München-Berg am Laim|München-Trudering|Gronsdorf|Haar|Vaterstetten|Baldham|Zorneding,8001682,4,Eglharting,Bayern,Kirchseeon,85614,11.864291,48.082348,2024-07-08 00:39:00,2024-07-08 00:40:00,2024-07-08 00:39:00,2024-07-08 00:40:00,0,0,Bauarbeiten,on_time,on_time
-4218379301611128710-2407080002-5,6,Ebersberg(Oberbay)|Grafing Stadt|Grafing Bahnhof|Kirchseeon,8001682,4,Eglharting,Bayern,Kirchseeon,85614,11.864291,48.082348,2024-07-08 00:19:00,2024-07-08 00:20:00,2024-07-08 00:20:00,2024-07-08 00:21:00,1,1,Bauarbeiten,on_time,on_time
2081981143221818074-2407080042-5,6,Ebersberg(Oberbay)|Grafing Stadt|Grafing Bahnhof|Kirchseeon,8001682,4,Eglharting,Bayern,Kirchseeon,85614,11.864291,48.082348,2024-07-08 00:59:00,2024-07-08 01:00:00,,,0,0,Bauarbeiten,on_time,on_time
-834486270486097433-2407072244-31,6,Tutzing|Feldafing|Possenhofen|Starnberg|Starnberg Nord|Gauting|Stockdorf|Planegg|Gräfelfing|Lochham|München-Westkreuz|München-Pasing|München-Laim|München Hirschgarten|München Donnersbergerbrücke|München Hackerbrücke|München Hbf (tief)|München Karlsplatz|München Marienplatz|München Isartor|München Rosenheimer Platz|München Ost|München Leuchtenbergring|München-Berg am Laim|München-Trudering|Gronsdorf|Haar|Vaterstetten|Baldham|Zorneding,8001682,4,Eglharting,Bayern,Kirchseeon,85614,11.864291,48.082348,2024-07-07 23:59:00,2024-07-08 00:00:00,2024-07-08 00:00:00,2024-07-08 00:00:00,1,0,Bauarbeiten,on_time,on_time
6370181409192856816-2407072326-10,55,Ulm Hbf|Ulm-Söflingen|Blaustein|Herrlingen|Gerhausen|Blaubeuren|Schelklingen|Schmiechen|Allmendingen,8001684,4,Ehingen (Donau),Baden-Württemberg,Ehingen (Donau),89584,9.72434,48.285677,2024-07-08 00:00:00,2024-07-08 00:01:00,2024-07-08 00:01:00,2024-07-08 00:02:00,1,1,,on_time,on_time
1640260421649276864-2407080004-10,7,Hannover Hbf|Hannover-Kleefeld|Hannover Karl-Wiechert-Allee|Hannover Anderten-Misburg|Ahlten|Lehrte|Aligse|Burgdorf|Otze,8001687,5,Ehlershausen,Niedersachsen,Burgdorf,31303,10.029596,52.523609,2024-07-08 00:40:00,2024-07-08 00:41:00,2024-07-08 00:49:00,2024-07-08 00:50:00,9,9,Information,delay,delay
-5753279830124609145-2407072250-26,1,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Goldberg(Württ)|Böblingen|Hulb,8001689,4,Ehningen (b Böblingen),Baden-Württemberg,Ehningen ,71139,8.94426,48.662682,2024-07-08 00:04:00,2024-07-08 00:04:00,2024-07-08 00:04:00,2024-07-08 00:05:00,0,1,Information,on_time,on_time
4705599029793291676-2407072320-26,1,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Goldberg(Württ)|Böblingen|Hulb,8001689,4,Ehningen (b Böblingen),Baden-Württemberg,Ehningen ,71139,8.94426,48.662682,2024-07-08 00:34:00,2024-07-08 00:34:00,2024-07-08 00:34:00,2024-07-08 00:35:00,0,1,Information,on_time,on_time
-8304442680762532771-2407080016-4,1,Herrenberg|Nufringen|Gärtringen,8001689,4,Ehningen (b Böblingen),Baden-Württemberg,Ehningen ,71139,8.94426,48.662682,2024-07-08 00:25:00,2024-07-08 00:25:00,2024-07-08 00:25:00,2024-07-08 00:25:00,0,0,Information,on_time,on_time
-7713362146597159091-2407072213-13,EV,Gerolstein|Birresborn|Mürlenbach|Densborn|Usch-Zendscheid|St Thomas|Kyllburg|Bitburg-Erdorf|Hüttingen|Speicher|Daufenbach|Kordel,8000370,5,Ehrang,Rheinland-Pfalz,Trier-Ehrang,54293,6.685808,49.802029,2024-07-08 00:28:00,2024-07-08 00:28:00,,,0,0,,on_time,on_time
4972468978019330884-2407080004-9,81,Wittlich Hbf|Salmtal|Sehlem(Kr Wittlich)|Hetzerath|Föhren|Schweich(DB)|Quint|Ehrang Ort,8000370,5,Ehrang,Rheinland-Pfalz,Trier-Ehrang,54293,6.685808,49.802029,2024-07-08 00:31:00,2024-07-08 00:32:00,2024-07-08 00:32:00,2024-07-08 00:32:00,1,0,,on_time,on_time
-5352013237915279188-2407072331-15,4,München Ost|München Rosenheimer Platz|München Isartor|München Marienplatz|München Karlsplatz|München Hbf (tief)|München Hackerbrücke|München Donnersbergerbrücke|München Hirschgarten|München-Laim|München-Pasing|München Leienfelsstr.|München-Aubing|Puchheim,8001702,5,Eichenau (Oberbay),Bayern,Eichenau (Oberbay),82223,11.328277,48.179324,2024-07-08 00:03:00,2024-07-08 00:03:00,2024-07-08 00:03:00,2024-07-08 00:04:00,0,1,,on_time,on_time
-845153543566029596-2407080014-7,4,Geltendorf|Türkenfeld|Grafrath|Schöngeising|Buchenau(Oberbay)|Fürstenfeldbruck,8001702,5,Eichenau (Oberbay),Bayern,Eichenau (Oberbay),82223,11.328277,48.179324,2024-07-08 00:35:00,2024-07-08 00:35:00,2024-07-08 00:35:00,2024-07-08 00:36:00,0,1,,on_time,on_time
7668798946135144723-2407072351-15,4,München Ost|München Rosenheimer Platz|München Isartor|München Marienplatz|München Karlsplatz|München Hbf (tief)|München Hackerbrücke|München Donnersbergerbrücke|München Hirschgarten|München-Laim|München-Pasing|München Leienfelsstr.|München-Aubing|Puchheim,8001702,5,Eichenau (Oberbay),Bayern,Eichenau (Oberbay),82223,11.328277,48.179324,2024-07-08 00:23:00,2024-07-08 00:23:00,2024-07-08 00:23:00,2024-07-08 00:24:00,0,1,,on_time,on_time
-8894360290589207845-2407080011-15,4,München Ost|München Rosenheimer Platz|München Isartor|München Marienplatz|München Karlsplatz|München Hbf (tief)|München Hackerbrücke|München Donnersbergerbrücke|München Hirschgarten|München-Laim|München-Pasing|München Leienfelsstr.|München-Aubing|Puchheim,8001702,5,Eichenau (Oberbay),Bayern,Eichenau (Oberbay),82223,11.328277,48.179324,2024-07-08 00:43:00,2024-07-08 00:43:00,2024-07-08 00:43:00,2024-07-08 00:44:00,0,1,,on_time,on_time
-8859366065824771350-2407072346-9,83,Kassel Hbf|Vellmar-Niedervellmar|Fuldatal-Ihringshausen|Speele|Hann Münden|Hedemünden|Gertenbach|Witzenhausen Nord,8000090,4,Eichenberg,Hessen,Neu-Eichenberg,37249,9.921482,51.374823,2024-07-08 00:26:00,2024-07-08 00:27:00,2024-07-08 00:26:00,2024-07-08 00:27:00,0,0,,on_time,on_time
2316002367592887267-2407072343-8,16,Ingolstadt Hbf|Ingolstadt Nord|Ingolstadt Audi|Gaimersheim|Eitensheim|Tauberfeld|Adelschlag,8001708,4,Eichstätt Bahnhof,Bayern,Eichstätt,85072,11.16365,48.869879,2024-07-08 00:09:00,2024-07-08 00:09:00,2024-07-08 00:09:00,2024-07-08 00:10:00,0,1,,on_time,on_time
1911302061839635851-2407080041-4,46,Königs Wusterhausen|Wildau|Zeuthen,8080340,5,Eichwalde,Brandenburg,Eichwalde,15732,13.615398,52.371352,2024-07-08 00:50:00,2024-07-08 00:51:00,,,0,0,,on_time,on_time
-1738170518021429449-2407072318-20,46,Berlin Westend|Berlin Messe Nord/ICC (Witzleben)|Berlin Westkreuz|Berlin-Halensee|Berlin Hohenzollerndamm|Berlin Heidelberger Platz|Berlin Bundesplatz|Berlin Innsbrucker Platz|Berlin-Schöneberg|Berlin Südkreuz (S)|Berlin-Tempelhof|Berlin Hermannstraße|Berlin-Neukölln|Berlin Köllnische Heide|Berlin Baumschulenweg|Berlin-Schöneweide (S)|Berlin-Johannisthal|Berlin-Adlershof|Berlin-Grünau,8080340,5,Eichwalde,Brandenburg,Eichwalde,15732,13.615398,52.371352,2024-07-08 00:05:00,2024-07-08 00:05:00,2024-07-08 00:05:00,2024-07-08 00:05:00,0,0,,on_time,on_time
4387045462730231935-2407072358-20,46,Berlin Westend|Berlin Messe Nord/ICC (Witzleben)|Berlin Westkreuz|Berlin-Halensee|Berlin Hohenzollerndamm|Berlin Heidelberger Platz|Berlin Bundesplatz|Berlin Innsbrucker Platz|Berlin-Schöneberg|Berlin Südkreuz (S)|Berlin-Tempelhof|Berlin Hermannstraße|Berlin-Neukölln|Berlin Köllnische Heide|Berlin Baumschulenweg|Berlin-Schöneweide (S)|Berlin-Johannisthal|Berlin-Adlershof|Berlin-Grünau,8080340,5,Eichwalde,Brandenburg,Eichwalde,15732,13.615398,52.371352,2024-07-08 00:45:00,2024-07-08 00:45:00,2024-07-08 00:45:00,2024-07-08 00:45:00,0,0,,on_time,on_time
-7716129685769370088-2407080001-4,46,Königs Wusterhausen|Wildau|Zeuthen,8080340,5,Eichwalde,Brandenburg,Eichwalde,15732,13.615398,52.371352,2024-07-08 00:10:00,2024-07-08 00:11:00,2024-07-08 00:11:00,2024-07-08 00:11:00,1,0,,on_time,on_time
6514326782731112305-2407072338-20,46,Berlin Westend|Berlin Messe Nord/ICC (Witzleben)|Berlin Westkreuz|Berlin-Halensee|Berlin Hohenzollerndamm|Berlin Heidelberger Platz|Berlin Bundesplatz|Berlin Innsbrucker Platz|Berlin-Schöneberg|Berlin Südkreuz (S)|Berlin-Tempelhof|Berlin Hermannstraße|Berlin-Neukölln|Berlin Köllnische Heide|Berlin Baumschulenweg|Berlin-Schöneweide (S)|Berlin-Johannisthal|Berlin-Adlershof|Berlin-Grünau,8080340,5,Eichwalde,Brandenburg,Eichwalde,15732,13.615398,52.371352,2024-07-08 00:25:00,2024-07-08 00:25:00,2024-07-08 00:25:00,2024-07-08 00:25:00,0,0,,on_time,on_time
2396266568734110016-2407080021-4,46,Königs Wusterhausen|Wildau|Zeuthen,8080340,5,Eichwalde,Brandenburg,Eichwalde,15732,13.615398,52.371352,2024-07-08 00:30:00,2024-07-08 00:31:00,,,0,0,,on_time,on_time
603466462240183523-2407072328-19,3,Hamburg-Neugraben|Hamburg Neuwiedenthal|Hamburg-Heimfeld|Hamburg-Harburg Rathaus|Hamburg-Harburg(S)|Hamburg-Wilhelmsburg|Hamburg-Veddel|Hamburg Elbbrücken|Hamburg-Hammerbrook|Hamburg Hbf (S-Bahn)|Hamburg Jungfernstieg|Hamburg Stadthausbrücke|Hamburg Landungsbrücken|Hamburg Reeperbahn|Hamburg Königstraße|Hamburg-Altona(S)|Hamburg-Langenfelde|Hamburg-Stellingen,8002555,3,Eidelstedt,Hamburg,Hamburg,22525,9.907097,53.595887,2024-07-08 00:18:00,2024-07-08 00:19:00,2024-07-08 00:18:00,2024-07-08 00:19:00,0,0,Information,on_time,on_time
-2515129326922239792-2407072348-19,3,Hamburg-Neugraben|Hamburg Neuwiedenthal|Hamburg-Heimfeld|Hamburg-Harburg Rathaus|Hamburg-Harburg(S)|Hamburg-Wilhelmsburg|Hamburg-Veddel|Hamburg Elbbrücken|Hamburg-Hammerbrook|Hamburg Hbf (S-Bahn)|Hamburg Jungfernstieg|Hamburg Stadthausbrücke|Hamburg Landungsbrücken|Hamburg Reeperbahn|Hamburg Königstraße|Hamburg-Altona(S)|Hamburg-Langenfelde|Hamburg-Stellingen,8002555,3,Eidelstedt,Hamburg,Hamburg,22525,9.907097,53.595887,2024-07-08 00:38:00,2024-07-08 00:39:00,2024-07-08 00:38:00,2024-07-08 00:39:00,0,0,Information,on_time,on_time
-2762645134182118297-2407080008-19,3,Hamburg-Neugraben|Hamburg Neuwiedenthal|Hamburg-Heimfeld|Hamburg-Harburg Rathaus|Hamburg-Harburg(S)|Hamburg-Wilhelmsburg|Hamburg-Veddel|Hamburg Elbbrücken|Hamburg-Hammerbrook|Hamburg Hbf (S-Bahn)|Hamburg Jungfernstieg|Hamburg Stadthausbrücke|Hamburg Landungsbrücken|Hamburg Reeperbahn|Hamburg Königstraße|Hamburg-Altona(S)|Hamburg-Langenfelde|Hamburg-Stellingen,8002555,3,Eidelstedt,Hamburg,Hamburg,22525,9.907097,53.595887,2024-07-08 00:58:00,2024-07-08 00:59:00,,,0,0,Information,on_time,on_time
-368043322700667268-2407080003-2,5,Hamburg Elbgaustraße,8002555,3,Eidelstedt,Hamburg,Hamburg,22525,9.907097,53.595887,2024-07-08 00:04:00,2024-07-08 00:05:00,2024-07-08 00:05:00,2024-07-08 00:06:00,1,1,Information,on_time,on_time
-2177588258474375206-2407080023-2,5,Hamburg Elbgaustraße,8002555,3,Eidelstedt,Hamburg,Hamburg,22525,9.907097,53.595887,2024-07-08 00:24:00,2024-07-08 00:25:00,,,0,0,,on_time,on_time
8221763815812531299-2407072350-6,3,Pinneberg|Thesdorf|Halstenbek|Krupunder|Hamburg Elbgaustraße,8002555,3,Eidelstedt,Hamburg,Hamburg,22525,9.907097,53.595887,2024-07-08 00:02:00,2024-07-08 00:03:00,2024-07-08 00:02:00,2024-07-08 00:03:00,0,0,Information,on_time,on_time
-6264681274347905948-2407072357-8,5,Hamburg Berliner Tor|Hamburg Hbf (S-Bahn)|Hamburg Dammtor|Hamburg-Sternschanze|Hamburg Holstenstraße|Hamburg-Langenfelde|Hamburg-Stellingen,8002555,3,Eidelstedt,Hamburg,Hamburg,22525,9.907097,53.595887,2024-07-08 00:16:00,2024-07-08 00:17:00,2024-07-08 00:16:00,2024-07-08 00:17:00,0,0,,on_time,on_time
6919721643001814752-2407080017-8,5,Hamburg Berliner Tor|Hamburg Hbf (S-Bahn)|Hamburg Dammtor|Hamburg-Sternschanze|Hamburg Holstenstraße|Hamburg-Langenfelde|Hamburg-Stellingen,8002555,3,Eidelstedt,Hamburg,Hamburg,22525,9.907097,53.595887,2024-07-08 00:36:00,2024-07-08 00:37:00,,,0,0,,on_time,on_time
3239136745486240703-2407080012-16,5,Hamburg-Neugraben|Hamburg Neuwiedenthal|Hamburg-Heimfeld|Hamburg-Harburg Rathaus|Hamburg-Harburg(S)|Hamburg-Wilhelmsburg|Hamburg-Veddel|Hamburg Elbbrücken|Hamburg-Hammerbrook|Hamburg Hbf (S-Bahn)|Hamburg Dammtor|Hamburg-Sternschanze|Hamburg Holstenstraße|Hamburg-Langenfelde|Hamburg-Stellingen,8002555,3,Eidelstedt,Hamburg,Hamburg,22525,9.907097,53.595887,2024-07-08 00:56:00,2024-07-08 00:57:00,,,0,0,Information,on_time,on_time
-3369217127071110204-2407080010-6,3,Pinneberg|Thesdorf|Halstenbek|Krupunder|Hamburg Elbgaustraße,8002555,3,Eidelstedt,Hamburg,Hamburg,22525,9.907097,53.595887,2024-07-08 00:22:00,2024-07-08 00:23:00,,,0,0,Information,on_time,on_time
5661731150455336462-2407080010-9,4,Leipzig Hbf (tief)|Leipzig Nord|Leipzig Mockauer Straße|Leipzig-Thekla|Leipzig-Heiterblick|Taucha(Leipzig)|Pönitz(Leipzig)|Jesewitz(Leipzig),8010095,4,Eilenburg,Sachsen,Eilenburg,4838,12.6370132,51.4518507,2024-07-08 00:37:00,2024-07-08 00:38:00,2024-07-08 00:37:00,2024-07-08 00:38:00,0,0,,on_time,on_time
5661731150455336462-2407080010-10,4,Leipzig Hbf (tief)|Leipzig Nord|Leipzig Mockauer Straße|Leipzig-Thekla|Leipzig-Heiterblick|Taucha(Leipzig)|Pönitz(Leipzig)|Jesewitz(Leipzig)|Eilenburg,8010161,5,Eilenburg Ost,Sachsen,Eilenburg,4838,12.667772,51.463424,2024-07-08 00:40:00,2024-07-08 00:41:00,2024-07-08 00:40:00,2024-07-08 00:41:00,0,0,,on_time,on_time
6252347552889792227-2407072336-9,RE2,Hannover Hbf|Sarstedt|Nordstemmen|Elze(Han)|Banteln|Alfeld(Leine)|Freden(Leine)|Kreiensen,8005264,4,Einbeck-Salzderhelden,Niedersachsen,Einbeck,37574,9.922775,51.798169,2024-07-08 00:28:00,2024-07-08 00:29:00,2024-07-08 00:42:00,2024-07-08 00:43:00,14,14,,delay,delay
-8181182839806210915-2407072216-17,10,Doberlug-Kirchhain|Finsterwalde(Niederlausitz)|Calau(Nl)|Cottbus Hbf|Cottbus-Sandow|Cottbus-Merzdorf|Cottbus-Willmersdorf Nord|Teichland|Peitz Ost|Jänschwalde|Jänschwalde Ost|Kerkwitz|Guben|Coschen|Wellmitz|Neuzelle,8011471,5,Eisenhüttenstadt,Brandenburg,Eisenhüttenstadt,15890,14.658435,52.14798,2024-07-07 23:59:00,2024-07-08 00:00:00,2024-07-07 23:59:00,2024-07-08 00:00:00,0,0,,on_time,on_time
-4230888244062921628-2407072342-10,16,Stuttgart Hbf|Stuttgart-Bad Cannstatt|Esslingen(Neckar)|Plochingen|Reichenbach(Fils)|Ebersbach(Fils)|Uhingen|Faurndau|Göppingen,8001731,4,Eislingen (Fils),Baden-Württemberg,Eislingen (Fils),73054,9.705147,48.696494,2024-07-08 00:22:00,2024-07-08 00:22:00,2024-07-08 00:25:00,2024-07-08 00:25:00,3,3,Information,on_time,on_time
-4896468785972896802-2407072346-13,16,Ulm Hbf|Beimerstetten|Westerstetten|Lonsee|Urspring|Amstetten(Württ)|Geislingen(Steige)|Geislingen(Steige)West|Kuchen|Gingen(Fils)|Süßen|Salach,8001731,4,Eislingen (Fils),Baden-Württemberg,Eislingen (Fils),73054,9.705147,48.696494,2024-07-08 00:33:00,2024-07-08 00:33:00,2024-07-08 00:33:00,2024-07-08 00:33:00,0,0,Information,on_time,on_time
-9132837011102505100-2407072348-7,16,Geislingen(Steige)|Geislingen(Steige)West|Kuchen|Gingen(Fils)|Süßen|Salach,8001731,4,Eislingen (Fils),Baden-Württemberg,Eislingen (Fils),73054,9.705147,48.696494,2024-07-08 00:05:00,2024-07-08 00:06:00,2024-07-08 00:10:00,2024-07-08 00:11:00,5,5,Information,on_time,on_time
4396757589555371998-2407080004-10,16,Stuttgart Hbf|Stuttgart-Bad Cannstatt|Esslingen(Neckar)|Plochingen|Reichenbach(Fils)|Ebersbach(Fils)|Uhingen|Faurndau|Göppingen,8001731,4,Eislingen (Fils),Baden-Württemberg,Eislingen (Fils),73054,9.705147,48.696494,2024-07-08 00:51:00,2024-07-08 00:52:00,2024-07-08 00:51:00,2024-07-08 00:52:00,0,0,Information,on_time,on_time
7326193813384933118-2407072303-25,19,Düren|Merzenich|Buir|Sindorf|Horrem|Frechen-Königsdorf|Köln-Weiden West|Lövenich|Köln-Müngersdorf Technologiepark|Köln-Ehrenfeld|Köln Hansaring|Köln Hbf|Köln Messe/Deutz|Köln Trimbornstr|Köln Frankfurter Straße|Köln/Bonn Flughafen|Porz-Wahn|Spich|Troisdorf|Siegburg/Bonn|Hennef(Sieg)|Hennef im Siegbogen|Blankenberg(Sieg)|Merten(Sieg),8001736,5,Eitorf,Nordrhein-Westfalen,Eitorf,53783,7.447326,50.773619,2024-07-08 00:29:00,2024-07-08 00:30:00,2024-07-08 00:35:00,2024-07-08 00:36:00,6,6,,delay,delay
603466462240183523-2407072328-20,3,Hamburg-Neugraben|Hamburg Neuwiedenthal|Hamburg-Heimfeld|Hamburg-Harburg Rathaus|Hamburg-Harburg(S)|Hamburg-Wilhelmsburg|Hamburg-Veddel|Hamburg Elbbrücken|Hamburg-Hammerbrook|Hamburg Hbf (S-Bahn)|Hamburg Jungfernstieg|Hamburg Stadthausbrücke|Hamburg Landungsbrücken|Hamburg Reeperbahn|Hamburg Königstraße|Hamburg-Altona(S)|Hamburg-Langenfelde|Hamburg-Stellingen|Hamburg-Eidelstedt,8001739,4,Elbgaustraße,Hamburg,Hamburg,22523,9.893738,53.602575,2024-07-08 00:21:00,2024-07-08 00:22:00,2024-07-08 00:21:00,2024-07-08 00:22:00,0,0,Information,on_time,on_time
7898641126875177925-2407072308-20,3,Hamburg-Neugraben|Hamburg Neuwiedenthal|Hamburg-Heimfeld|Hamburg-Harburg Rathaus|Hamburg-Harburg(S)|Hamburg-Wilhelmsburg|Hamburg-Veddel|Hamburg Elbbrücken|Hamburg-Hammerbrook|Hamburg Hbf (S-Bahn)|Hamburg Jungfernstieg|Hamburg Stadthausbrücke|Hamburg Landungsbrücken|Hamburg Reeperbahn|Hamburg Königstraße|Hamburg-Altona(S)|Hamburg-Langenfelde|Hamburg-Stellingen|Hamburg-Eidelstedt,8001739,4,Elbgaustraße,Hamburg,Hamburg,22523,9.893738,53.602575,2024-07-08 00:01:00,2024-07-08 00:02:00,2024-07-08 00:03:00,2024-07-08 00:04:00,2,2,Information,on_time,on_time
-2515129326922239792-2407072348-20,3,Hamburg-Neugraben|Hamburg Neuwiedenthal|Hamburg-Heimfeld|Hamburg-Harburg Rathaus|Hamburg-Harburg(S)|Hamburg-Wilhelmsburg|Hamburg-Veddel|Hamburg Elbbrücken|Hamburg-Hammerbrook|Hamburg Hbf (S-Bahn)|Hamburg Jungfernstieg|Hamburg Stadthausbrücke|Hamburg Landungsbrücken|Hamburg Reeperbahn|Hamburg Königstraße|Hamburg-Altona(S)|Hamburg-Langenfelde|Hamburg-Stellingen|Hamburg-Eidelstedt,8001739,4,Elbgaustraße,Hamburg,Hamburg,22523,9.893738,53.602575,2024-07-08 00:41:00,2024-07-08 00:42:00,2024-07-08 00:41:00,2024-07-08 00:42:00,0,0,Information,on_time,on_time
-368043322700667268-2407080003-1,5,,8001739,4,Elbgaustraße,Hamburg,Hamburg,22523,9.893738,53.602575,,2024-07-08 00:03:00,,2024-07-08 00:04:00,0,1,Information,on_time,on_time
-2177588258474375206-2407080023-1,5,,8001739,4,Elbgaustraße,Hamburg,Hamburg,22523,9.893738,53.602575,,2024-07-08 00:23:00,,,0,0,,on_time,on_time
8221763815812531299-2407072350-5,3,Pinneberg|Thesdorf|Halstenbek|Krupunder,8001739,4,Elbgaustraße,Hamburg,Hamburg,22523,9.893738,53.602575,2024-07-08 00:00:00,2024-07-08 00:01:00,2024-07-08 00:00:00,2024-07-08 00:01:00,0,0,Information,on_time,on_time
-3369217127071110204-2407080010-5,3,Pinneberg|Thesdorf|Halstenbek|Krupunder,8001739,4,Elbgaustraße,Hamburg,Hamburg,22523,9.893738,53.602575,2024-07-08 00:20:00,2024-07-08 00:21:00,,,0,0,Information,on_time,on_time
7810579579456268310-2407072336-13,5,Hannover Flughafen|Langenhagen Pferdemarkt|Langenhagen Mitte|Hannover-Vinnhorst|Hannover-Ledeburg|Hannover-Nordstadt|Hannover Hbf|Hannover Bismarckstr.|Hannover-Linden/Fischerhof|Weetzen|Holtensen/Linderte|Bennigsen,8001741,5,Völksen-Eldagsen,Niedersachsen,Springe,31832,9.626528,52.211875,2024-07-08 00:21:00,2024-07-08 00:22:00,2024-07-08 00:51:00,2024-07-08 00:52:00,30,30,Information,delay,delay
-7484560138445987642-2407080005-6,5,Bad Pyrmont|Emmerthal|Hameln|Bad Münder(Deister)|Springe,8001741,5,Völksen-Eldagsen,Niedersachsen,Springe,31832,9.626528,52.211875,2024-07-08 00:36:00,2024-07-08 00:37:00,2024-07-08 00:56:00,2024-07-08 00:57:00,20,20,Information,delay,delay
2316002367592887267-2407072343-14,16,Ingolstadt Hbf|Ingolstadt Nord|Ingolstadt Audi|Gaimersheim|Eitensheim|Tauberfeld|Adelschlag|Eichstätt Bahnhof|Dollnstein|Solnhofen|Pappenheim|Treuchtlingen|Weißenburg(Bay),8001749,5,Ellingen (Bay),Bayern,Ellingen (Bay),91792,10.959693,49.066228,2024-07-08 00:44:00,2024-07-08 00:44:00,2024-07-08 00:44:00,2024-07-08 00:45:00,0,1,,on_time,on_time
6791201811791749421-2407072344-8,16,Nürnberg Hbf|Schwabach|Roth|Unterheckenhofen|Georgensgmünd|Mühlstetten|Pleinfeld,8001749,5,Ellingen (Bay),Bayern,Ellingen (Bay),91792,10.959693,49.066228,2024-07-08 00:21:00,2024-07-08 00:21:00,2024-07-08 00:21:00,2024-07-08 00:21:00,0,0,,on_time,on_time
